id,cid,name,addr,use_time,free,b_name,b_call,type,x_crdn,y_crdn
ME18A174,01,제주영어교육도시사무소,제주특별자치도 서귀포시 대정읍 구억리 625-1,24시간 이용가능,Y,환경부,1661-9408,06,33.287371,126.281962
ME18A175,01,효돈동주민센터,제주특별자치도 서귀포시 효돈로 152번길 7,24시간 이용가능,Y,환경부,1661-9408,06,33.26323,126.61563
ME18A176,01,봉개동공영주차장,제주특별자치도 제주시 봉개동 1854-1,24시간 이용가능,Y,환경부,1661-9408,06,33.490736,126.595291
ME18A177,01,북촌 너븐숭이4.3 기념관,제주특별자치도 제주시 조천읍 북촌3길 3,24시간 이용가능,Y,환경부,1661-9408,06,33.545812,126.688761
ME18A178,01,제주현대미술관,제주특별자치도 제주시 한경면 저지리 2114-68,24시간 이용가능,Y,환경부,1661-9408,06,33.338358,126.265658
ME18A179,01,협재해수욕장,제주특별자치도 제주시 한림읍 금능리 2018,24시간 이용가능,Y,환경부,1661-9408,06,33.390701,126.237628
ME18A180,01,대륜동주민센터,제주특별자치도 서귀포시 일주동로 9158,24시간 이용가능,Y,환경부,1661-9408,06,33.24813,126.51153
ME18A268,11,메밀가공시설,제주특별자치도 서귀포시 안덕면 광평리 211,월~금09:00~19:00,N,환경부,1661-9408,04,33.328104,126.379729
ME18A268,12,메밀가공시설,제주특별자치도 서귀포시 안덕면 광평리 211,월~금09:00~19:00,N,환경부,1661-9408,04,33.328104,126.379729
ME18A269,11,제스코 서귀포점,제주특별자치도 서귀포시 상효로39 (상효동 754-1),월~금09:00~19:00,N,환경부,1661-9408,04,33.262444,126.595899
ME18A269,12,제스코 서귀포점,제주특별자치도 서귀포시 상효로39 (상효동 754-1),월~금09:00~19:00,N,환경부,1661-9408,04,33.262444,126.595899
ME18A270,11,서귀포농업기술센터,제주특별자치도 서귀포시 남원읍 중산간동로 7413,월~금09:00~19:00,N,환경부,1661-9408,04,33.288054,126.607012
ME18A270,12,서귀포농업기술센터,제주특별자치도 서귀포시 남원읍 중산간동로 7413,월~금09:00~19:00,N,환경부,1661-9408,04,33.288054,126.607012
ME18A271,01,서귀포쓰레기위생매립장,제주특별자치도 서귀포시 산록남로 1241번길 145(색달동),월~금09:00~19:00,Y,환경부,1661-9408,06,33.307043,126.419086
ME18A271,02,서귀포쓰레기위생매립장,제주특별자치도 서귀포시 산록남로 1241번길 145(색달동),월~금09:00~19:00,Y,환경부,1661-9408,06,33.307043,126.419086
ME18A272,11,안덕면사무소,제주특별자치도 서귀포시 안덕면 화순서로 74,24시간 이용가능,Y,환경부,1661-9408,04,33.257492,126.330668
ME18A272,12,안덕면사무소,제주특별자치도 서귀포시 안덕면 화순서로 74,24시간 이용가능,Y,환경부,1661-9408,04,33.257492,126.330668
ME18A273,11,제주추사관,제주특별자치도 서귀포시 대정읍 추사로 36번길 1,24시간 이용가능,Y,환경부,1661-9408,04,33.249949,126.278264
ME18A273,12,제주추사관,제주특별자치도 서귀포시 대정읍 추사로 36번길 1,24시간 이용가능,Y,환경부,1661-9408,04,33.249949,126.278264
ME18A274,11,하효마을다목적회관,제주특별자치도 서귀포시 칠십리로 740(하효동),24시간 이용가능,Y,환경부,1661-9408,04,33.258481,126.617699
ME18A274,12,하효마을다목적회관,제주특별자치도 서귀포시 칠십리로 740(하효동),24시간 이용가능,Y,환경부,1661-9408,04,33.258481,126.617699
ME18A275,11,중앙공영주차장,제주특별자치도 서귀포시 서귀동 291-63(3),24시간 이용가능,N,환경부,1661-9408,04,33.249934,126.562129
ME18A275,12,중앙공영주차장,제주특별자치도 서귀포시 서귀동 291-63(3),24시간 이용가능,N,환경부,1661-9408,04,33.249934,126.562129
ME18A276,11,선흘리 낙선동4.3 유적지,제주특별자치도 제주시 조천읍 선흘서5길7,24시간 이용가능,Y,환경부,1661-9408,04,33.515459,126.693662
ME18A276,12,선흘리 낙선동4.3 유적지,제주특별자치도 제주시 조천읍 선흘서5길7,24시간 이용가능,Y,환경부,1661-9408,04,33.515459,126.693662
ME18A277,11,애월읍사무소,제주특별자치도 제주시 애월읍 일주서로 6322,24시간 이용가능,Y,환경부,1661-9408,04,33.462511,126.32973
ME18A277,12,애월읍사무소,제주특별자치도 제주시 애월읍 일주서로 6322,24시간 이용가능,Y,환경부,1661-9408,04,33.462511,126.32973
ME18A278,01,한국교통안전공단제주자동차검사소,제주특별자치도 제주시 삼봉로 79(도련2동),"08:00~13:00(일,공휴일미개방)",N,환경부,1661-9408,06,33.514325,126.589355
ME18A278,02,한국교통안전공단제주자동차검사소,제주특별자치도 제주시 삼봉로 79(도련2동),"08:00~13:00(일,공휴일미개방)",N,환경부,1661-9408,06,33.514325,126.589355
ME18A279,11,제주도립미술관,제주특별자치도 제주시 1100로 2894-78(연동),24시간 이용가능,Y,환경부,1661-9408,04,33.453067,126.488257
ME18A279,12,제주도립미술관,제주특별자치도 제주시 1100로 2894-78(연동),24시간 이용가능,Y,환경부,1661-9408,04,33.453067,126.488257
ME18A280,11,조천읍사무소,제주특별자치도 제주시 조천읍 신북로 194,24시간 이용가능,Y,환경부,1661-9408,04,33.534508,126.634244
ME18A280,12,조천읍사무소,제주특별자치도 제주시 조천읍 신북로 194,24시간 이용가능,Y,환경부,1661-9408,04,33.534508,126.634244
ME18A281,11,일출랜드,제주특별자치도 서귀포시 성산읍 중산간동로 4150-30,09:00~18:00,Y,환경부,1661-9408,04,33.381622,126.84219
ME18A281,12,일출랜드,제주특별자치도 서귀포시 성산읍 중산간동로 4150-30,09:00~18:00,Y,환경부,1661-9408,04,33.381622,126.84219
ME18A282,11,제주항일기념관,제주특별자치도 제주시 조천읍 신북로 303,"09:00~19:00(토,일 미개방)",N,환경부,1661-9408,04,33.541106,126.643424
ME18A282,12,제주항일기념관,제주특별자치도 제주시 조천읍 신북로 303,"09:00~19:00(토,일 미개방)",N,환경부,1661-9408,04,33.541106,126.643424
ME18A283,11,양지(추모)공원,제주특별자치도 제주시 516로 2810-31(영평동),"09:00~19:00(토,일 미개방)",N,환경부,1661-9408,04,33.43966,126.579013
ME18A283,12,양지(추모)공원,제주특별자치도 제주시 516로 2810-31(영평동),"09:00~19:00(토,일 미개방)",N,환경부,1661-9408,04,33.43966,126.579013
ME18A306,01,홍로공영주차장,제주특별자치도 서귀포시 동홍동 1480-6,24시간 이용가능,Y,환경부,1661-9408,06,33.255903,126.560992
ME18A306,11,홍로공영주차장,제주특별자치도 서귀포시 동홍동 1480-6,24시간 이용가능,Y,환경부,1661-9408,04,33.255903,126.560992
ME18A306,12,홍로공영주차장,제주특별자치도 서귀포시 동홍동 1480-6,24시간 이용가능,Y,환경부,1661-9408,04,33.255903,126.560992
ME18A307,01,돌문화공원,제주특별자치도 제주시 조천읍 남조로 2023,24시간 이용가능,Y,환경부,1661-9408,06,33.446122,126.664039
ME18A307,11,돌문화공원,제주특별자치도 제주시 조천읍 남조로 2023,24시간 이용가능,Y,환경부,1661-9408,04,33.446122,126.664039
ME18A307,12,돌문화공원,제주특별자치도 제주시 조천읍 남조로 2023,24시간 이용가능,Y,환경부,1661-9408,04,33.446122,126.664039
ME18A308,01,사려니숲길 주차장,제주특별자치도 제주시 봉개동 2750-2,24시간 이용가능,Y,환경부,1661-9408,06,33.434197,126.637593
ME18A308,11,사려니숲길 주차장,제주특별자치도 제주시 봉개동 2750-2,24시간 이용가능,Y,환경부,1661-9408,04,33.434197,126.637593
ME18A308,12,사려니숲길 주차장,제주특별자치도 제주시 봉개동 2750-2,24시간 이용가능,Y,환경부,1661-9408,04,33.434197,126.637593
ME18A309,01,제스코마트,제주특별자치도 제주시 연북로 444,24시간 이용가능,Y,환경부,1661-9408,06,33.480929,126.529513
ME18A309,11,제스코마트,제주특별자치도 제주시 연북로 444,24시간 이용가능,Y,환경부,1661-9408,04,33.480929,126.529513
ME18A309,12,제스코마트,제주특별자치도 제주시 연북로 444,24시간 이용가능,Y,환경부,1661-9408,04,33.480929,126.529513
ME18A404,01,신화역사공원 조성사업,제주특별자치도 서귀포시 안덕면 서광리 1279,24시간 이용가능,Y,환경부,1661-9408,04,33.29715,126.305416
ME18A404,02,신화역사공원 조성사업,제주특별자치도 서귀포시 안덕면 서광리 1279,24시간 이용가능,Y,환경부,1661-9408,04,33.29715,126.305416
ME18A404,03,신화역사공원 조성사업,제주특별자치도 서귀포시 안덕면 서광리 1279,24시간 이용가능,Y,환경부,1661-9408,04,33.29715,126.305416
ME18A404,04,신화역사공원 조성사업,제주특별자치도 서귀포시 안덕면 서광리 1279,24시간 이용가능,Y,환경부,1661-9408,04,33.29715,126.305416
ME19B169,01,서귀포보건소,제주특별자치도 서귀포시 중앙로 101번길 52,24시간 이용가능,Y,환경부,1661-9408,04,33.253073,126.555591
ME19B170,01,남원119센터,제주특별자치도 서귀포시 남원읍 남원체육관로221번길 23,24시간 이용가능,Y,환경부,1661-9408,04,33.281416,126.708647
ME19B171,01,홍로공영주차장,제주특별자치도 서귀포시 동홍동 1480-6,24시간 이용가능,N,환경부,1661-9408,04,33.255905,126.560863
ME19B172,01,서귀포시 교통행정과(공영버스 차고지),제주특별자치도 서귀포시 토평공단로 20,24시간 이용가능,Y,환경부,1661-9408,04,33.284338,126.588341
ME19B173,01,국민건강보험공단 서귀포지사,제주특별자치도 서귀포시 신서귀로 51번길 38,24시간 이용가능,Y,환경부,1661-9408,04,33.254949,126.507328
ME19B174,11,용담1동주민센터,제주특별자치도 제주시 용남3길 7,24시간 이용가능,Y,환경부,1661-9408,04,33.509217,126.513524
ME19B174,12,용담1동주민센터,제주특별자치도 제주시 용남3길 7,24시간 이용가능,Y,환경부,1661-9408,04,33.509217,126.513524
ME19B175,01,라마다프라자제주호텔,제주특별자치도 제주시 탑동로 66,24시간 이용가능,Y,환경부,1661-9408,04,33.518486,126.518645
ME19B240,21,서귀포항 해운항만과 사무실,제주특별자치도 서귀포시 칠십리로 72번길 1,24시간 이용가능,Y,환경부,1661-9408,04,33.239553,126.564491
ME19B240,22,서귀포항 해운항만과 사무실,제주특별자치도 서귀포시 칠십리로 72번길 1,24시간 이용가능,Y,환경부,1661-9408,04,33.239553,126.564491
ME19B241,21,강정크루즈터미널,제주특별자치도 서귀포시 말질로 261,24시간 이용가능,Y,환경부,1661-9408,04,33.229276,126.477424
ME19B241,22,강정크루즈터미널,제주특별자치도 서귀포시 말질로 261,24시간 이용가능,Y,환경부,1661-9408,04,33.229276,126.477424
ME19B242,21,아시아CGI애니메이션센터,제주특별자치도 서귀포시 동홍로 41,24시간 이용가능,Y,환경부,1661-9408,04,33.252386,126.56704
ME19B242,22,아시아CGI애니메이션센터,제주특별자치도 서귀포시 동홍로 41,24시간 이용가능,Y,환경부,1661-9408,04,33.252386,126.56704
ME19B243,21,한국중부발전㈜ 상명풍력발전소,제주특별자치도 제주시 한림읍 금악서길133,24시간 이용가능,Y,환경부,1661-9408,04,33.339766,126.29196
ME19B243,22,한국중부발전㈜ 상명풍력발전소,제주특별자치도 제주시 한림읍 금악서길133,24시간 이용가능,Y,환경부,1661-9408,04,33.339766,126.29196
ME19B244,21,한국중부발전㈜ 제주화력본부 사택,제주특별자치도 제주시 삼양1동 1637-1,24시간 이용가능,Y,환경부,1661-9408,04,33.527544,126.592481
ME19B244,22,한국중부발전㈜ 제주화력본부 사택,제주특별자치도 제주시 삼양1동 1637-1,24시간 이용가능,Y,환경부,1661-9408,04,33.527544,126.592481
ME19B245,21,문화예술진흥원,제주특별자치도 제주시 동광로 69,24시간 이용가능,Y,환경부,1661-9408,04,33.505176,126.535477
ME19B245,22,문화예술진흥원,제주특별자치도 제주시 동광로 69,24시간 이용가능,Y,환경부,1661-9408,04,33.505176,126.535477
ME19B246,21,제주특별자치도의회,제주특별자치도 제주시 문연로 13,24시간 이용가능,Y,환경부,1661-9408,04,33.489975,126.499794
ME19B246,22,제주특별자치도의회,제주특별자치도 제주시 문연로 13,24시간 이용가능,Y,환경부,1661-9408,04,33.489975,126.499794
ME19B247,21,제주농업기술센터,제주특별자치도 제주시 애월읍 상귀리 760-1,24시간 이용가능,Y,환경부,1661-9408,04,33.457922,126.4039
ME19B247,22,제주농업기술센터,제주특별자치도 제주시 애월읍 상귀리 760-1,24시간 이용가능,Y,환경부,1661-9408,04,33.457922,126.4039
ME19B248,21,김녕119지역센터,제주특별자치도 제주시 구좌읍 김녕로 242,24시간 이용가능,Y,환경부,1661-9408,04,33.554272,126.76293
ME19B248,22,김녕119지역센터,제주특별자치도 제주시 구좌읍 김녕로 242,24시간 이용가능,Y,환경부,1661-9408,04,33.554272,126.76293
ME19B249,21,용암해수산업화지원센터 2호관,제주특별자치도 제주시 구좌읍 일주동로 2708-19,24시간 이용가능,Y,환경부,1661-9408,04,33.541291,126.816172
ME19B249,22,용암해수산업화지원센터 2호관,제주특별자치도 제주시 구좌읍 일주동로 2708-19,24시간 이용가능,Y,환경부,1661-9408,04,33.541291,126.816172
ME19B250,21,제주특별자치도교육청,제주특별자치도 제주시 문연로 5,24시간 이용가능,Y,환경부,1661-9408,04,33.490464,126.497529
ME19B250,22,제주특별자치도교육청,제주특별자치도 제주시 문연로 5,24시간 이용가능,Y,환경부,1661-9408,04,33.490464,126.497529
ME000437,01,제주도청 1청사,제주특별자치도 제주시 문연로 6 제주특별자치도청,24시간 이용가능,N,환경부,1661-9408,06,33.489471,126.498023
ME000438,01,제주시청,"제주특별자치도 제주시 광양9길 10, 제주시청 입구 좌측 주차장",24시간 이용가능,N,환경부,1661-9408,03,33.5001892,126.5315697
ME000439,01,제주도청 제2청사,"제주특별자치도 제주시 문연로 30, 제주도청 제2청사 입구 좌측 본관 주차장",24시간 이용가능,N,환경부,1661-9408,03,33.4893991,126.5008382
ME000441,01,제주애월읍사무소,"제주특별자치도 제주시 애월읍 일주서로 6322, 본관 주차장",24시간 이용가능,N,환경부,1661-9408,06,33.461946,126.329684
ME000443,01,구좌읍사무소,제주특별자치도 제주시 구좌읍 일주동로 3116, ,N,환경부,1661-9408,03,33.5226586,126.8524743
ME000446,01,산굼부리,"제주특별자치도 제주시 조천읍 비자림로 768, 본관 주차장",24시간 이용가능,N,환경부,1661-9408,03,33.434940,126.689497
