시도,시군구,읍면동,업종,연령대,성별,날짜,이용자수,이용횟수,이용액
제주도,제주시,읍면,문화/레져,40대,남,201811,2334,3035,198248669
제주도,제주시,읍면,문화/레져,30대,여,201811,1830,2268,61722715
제주도,제주시,읍면,문화/레져,30대,남,201811,1725,2216,89844475
제주도,제주시,읍면,문화/레져,20대미만,여,201811,55,66,694600
제주도,제주시,읍면,문화/레져,20대미만,남,201811,72,81,506800
제주도,제주시,읍면,문화/레져,20대,여,201811,1216,1404,26757540
제주도,제주시,읍면,문화/레져,20대,남,201811,857,1144,19865310
제주도,제주시,읍면,교통,60대이상,여,201811,597,745,43453143
제주도,제주시,읍면,교통,60대이상,남,201811,1435,1785,98361669
제주도,제주시,읍면,교통,50대,여,201811,1421,1800,84151015
제주도,제주시,읍면,교통,50대,남,201811,2673,3367,206643244
제주도,제주시,읍면,교통,40대,여,201811,1708,2141,91542770
제주도,제주시,읍면,교통,40대,남,201811,3048,3833,207865953
제주도,제주시,읍면,교통,30대,여,201811,1863,2215,74463130
제주도,제주시,읍면,교통,30대,남,201811,3136,3707,154289369
제주도,제주시,읍면,교통,20대미만,여,201811,15,15,473980
제주도,제주시,읍면,교통,20대미만,남,201811,13,15,643200
제주도,제주시,읍면,교통,20대,여,201811,1771,2043,52827824
제주도,제주시,읍면,교통,20대,남,201811,1677,1914,67487634
제주도,제주시,도심,유흥,60대이상,여,201811,115,141,20765700
제주도,제주시,도심,유흥,60대이상,남,201811,310,393,74095400
제주도,제주시,도심,유흥,50대,여,201811,252,315,41712200
제주도,제주시,도심,유흥,50대,남,201811,928,1248,248265150
제주도,제주시,도심,유흥,40대,여,201811,275,332,38618600
제주도,제주시,도심,유흥,40대,남,201811,1033,1423,246218400
제주도,제주시,도심,유흥,30대,여,201811,257,318,21921500
제주도,제주시,도심,유흥,30대,남,201811,687,934,100368950
제주도,제주시,도심,유흥,20대미만,여,201811,9,13,702700
제주도,제주시,도심,유흥,20대미만,남,201811,5,5,222105
제주도,제주시,도심,유흥,20대,여,201811,349,429,19653150
제주도,제주시,도심,유흥,20대,남,201811,514,754,42377050
제주도,제주시,도심,식음료,60대이상,여,201811,4106,5529,223232920
제주도,제주시,도심,식음료,60대이상,남,201811,7522,10826,473434133
제주도,제주시,도심,식음료,50대,여,201811,9468,13460,508181029
제주도,제주시,도심,식음료,50대,남,201811,15729,24689,1023775197
제주도,제주시,도심,식음료,40대,여,201811,11912,18289,541021212
제주도,제주시,도심,식음료,40대,남,201811,18612,30068,1047659316
제주도,제주시,도심,식음료,30대,여,201811,15284,22746,551521541
제주도,제주시,도심,식음료,30대,남,201811,19035,30412,825303211
제주도,제주시,도심,식음료,20대미만,여,201811,313,539,7448376
제주도,제주시,도심,식음료,20대미만,남,201811,362,513,7648074
제주도,제주시,도심,식음료,20대,여,201811,14869,23663,460654643
제주도,제주시,도심,식음료,20대,남,201811,11956,20328,443433086
제주도,제주시,도심,숙박,60대이상,여,201811,229,284,41493587
제주도,제주시,도심,숙박,60대이상,남,201811,639,813,101639528
제주도,제주시,도심,숙박,50대,여,201811,641,798,75364747
제주도,제주시,도심,숙박,50대,남,201811,1510,1947,267647133
제주도,제주시,도심,숙박,40대,여,201811,806,1041,116026444
제주도,제주시,도심,숙박,40대,남,201811,1657,2192,186708203
제주도,제주시,도심,숙박,30대,여,201811,856,1083,123987136
제주도,제주시,도심,숙박,30대,남,201811,1278,1566,160142080
제주도,제주시,도심,숙박,20대미만,여,201811,14,15,448638
제주도,제주시,도심,숙박,20대미만,남,201811,27,33,1218109
제주도,제주시,도심,숙박,20대,여,201811,648,718,54461831
제주도,제주시,도심,숙박,20대,남,201811,658,795,54245703
제주도,제주시,도심,쇼핑,60대이상,여,201811,5837,10581,501914566
제주도,제주시,도심,쇼핑,60대이상,남,201811,8957,16711,739999360
제주도,제주시,도심,쇼핑,50대,여,201811,12483,22945,1065870750
제주도,제주시,도심,쇼핑,50대,남,201811,20103,41631,1471079108
제주도,제주시,도심,쇼핑,40대,여,201811,14243,28190,1075481953
제주도,제주시,도심,쇼핑,40대,남,201811,23842,53356,1568235638
제주도,제주시,도심,쇼핑,30대,여,201811,16015,31026,997880813
제주도,제주시,도심,쇼핑,30대,남,201811,22523,50027,1224306564
제주도,제주시,도심,쇼핑,20대미만,여,201811,494,955,17177390
제주도,제주시,도심,쇼핑,20대미만,남,201811,587,1037,11906166
제주도,제주시,도심,쇼핑,20대,여,201811,15015,30531,705001549
제주도,제주시,도심,쇼핑,20대,남,201811,14693,35870,571979711
제주도,제주시,도심,소매,60대이상,여,201811,3683,4383,286744055
제주도,제주시,도심,소매,60대이상,남,201811,4012,4802,320891501
제주도,제주시,도심,소매,50대,여,201811,6066,7388,406390701
제주도,제주시,도심,소매,50대,남,201811,6646,8041,474582728
제주도,제주시,도심,소매,40대,여,201811,5985,7555,329237473
제주도,제주시,도심,소매,40대,남,201811,6937,8603,421376465
제주도,제주시,도심,소매,30대,여,201811,6737,8577,324188126
제주도,제주시,도심,소매,30대,남,201811,6555,8093,322339100
제주도,제주시,도심,소매,20대미만,여,201811,375,475,9126130
제주도,제주시,도심,소매,20대미만,남,201811,462,578,10985400
제주도,제주시,도심,소매,20대,여,201811,6675,8452,227319424
제주도,제주시,도심,소매,20대,남,201811,3933,4959,157555703
제주도,제주시,도심,문화/레져,60대이상,여,201811,208,286,12878597
제주도,제주시,도심,문화/레져,60대이상,남,201811,404,515,66249334
제주도,제주시,도심,문화/레져,50대,여,201811,444,569,28832012
제주도,제주시,도심,문화/레져,50대,남,201811,999,1347,127935573
제주도,제주시,도심,문화/레져,40대,여,201811,736,1050,34250460
제주도,제주시,도심,문화/레져,40대,남,201811,1320,1983,80142146
제주도,제주시,도심,문화/레져,30대,여,201811,807,1101,32983856
제주도,제주시,도심,문화/레져,30대,남,201811,1317,2313,48290539
제주도,제주시,도심,문화/레져,20대미만,여,201811,52,77,684140
제주도,제주시,도심,문화/레져,20대미만,남,201811,89,229,1600280
제주도,제주시,도심,문화/레져,20대,여,201811,1124,1883,27252760
제주도,제주시,도심,문화/레져,20대,남,201811,1779,4995,42233235
제주도,제주시,도심,교통,60대이상,여,201811,1391,1570,132654296
제주도,제주시,도심,교통,60대이상,남,201811,2834,3345,253636067
제주도,제주시,도심,교통,50대,여,201811,3920,4431,389940702
제주도,제주시,도심,교통,50대,남,201811,6713,7802,660555755
제주도,제주시,도심,교통,40대,여,201811,5309,5994,552581079
제주도,제주시,도심,교통,40대,남,201811,8351,9860,795775396
제주도,제주시,도심,교통,30대,여,201811,6696,7386,691219453
제주도,제주시,도심,교통,30대,남,201811,9167,10443,821266954
제주도,제주시,도심,교통,20대미만,여,201811,47,54,4196319
제주도,제주시,도심,교통,20대미만,남,201811,52,66,10908862
제주도,제주시,도심,교통,20대,여,201811,5451,5726,577735703
제주도,제주시,도심,교통,20대,남,201811,4877,5418,434141826
제주도,서귀포시,읍면,유흥,60대이상,여,201811,27,32,2586700
제주도,서귀포시,읍면,유흥,60대이상,남,201811,56,77,8226800
제주도,서귀포시,읍면,유흥,50대,여,201811,36,49,4654500
제주도,서귀포시,읍면,유흥,50대,남,201811,134,218,32728500
제주도,서귀포시,읍면,유흥,40대,여,201811,45,54,4899350
제주도,서귀포시,읍면,유흥,40대,남,201811,135,206,30842540
제주도,서귀포시,읍면,유흥,30대,여,201811,21,23,1050800
제주도,서귀포시,읍면,유흥,30대,남,201811,82,122,13252900
제주도,서귀포시,읍면,유흥,20대미만,남,201811,1,1,100000
제주도,서귀포시,읍면,유흥,20대,여,201811,35,44,2208200
제주도,서귀포시,읍면,유흥,20대,남,201811,48,58,3232950
제주도,서귀포시,읍면,식음료,60대이상,여,201811,1700,2395,115367216
제주도,서귀포시,읍면,식음료,60대이상,남,201811,2604,3917,199768631
제주도,서귀포시,읍면,식음료,50대,여,201811,3637,5291,228280194
제주도,서귀포시,읍면,식음료,50대,남,201811,4690,7531,337786078
제주도,서귀포시,읍면,식음료,40대,여,201811,4812,7659,282632372
제주도,서귀포시,읍면,식음료,40대,남,201811,5897,9693,380257620
제주도,서귀포시,읍면,식음료,30대,여,201811,5820,8708,269276547
제주도,서귀포시,읍면,식음료,30대,남,201811,6189,9656,317013446
제주도,서귀포시,읍면,식음료,20대미만,여,201811,305,451,8121710
제주도,서귀포시,읍면,식음료,20대미만,남,201811,203,300,4614080
제주도,서귀포시,읍면,식음료,20대,여,201811,4630,6742,176728632
제주도,서귀포시,읍면,식음료,20대,남,201811,3440,5320,142829775
제주도,서귀포시,읍면,숙박,60대이상,여,201811,242,313,20178377
제주도,서귀포시,읍면,숙박,60대이상,남,201811,375,482,47652506
제주도,서귀포시,읍면,숙박,50대,여,201811,566,721,44652022
제주도,서귀포시,읍면,숙박,50대,남,201811,689,848,64677841
제주도,서귀포시,읍면,숙박,40대,여,201811,814,1110,76395698
제주도,서귀포시,읍면,숙박,40대,남,201811,877,1194,96993633
제주도,서귀포시,읍면,숙박,30대,여,201811,970,1240,67710232
제주도,서귀포시,읍면,숙박,30대,남,201811,833,1059,70271239
제주도,서귀포시,읍면,숙박,20대미만,여,201811,40,56,551000
제주도,서귀포시,읍면,숙박,20대미만,남,201811,17,19,150900
제주도,서귀포시,읍면,숙박,20대,여,201811,768,927,29072426
제주도,서귀포시,읍면,숙박,20대,남,201811,432,510,17244343
제주도,서귀포시,읍면,쇼핑,60대이상,여,201811,934,2136,52312523
제주도,서귀포시,읍면,쇼핑,60대이상,남,201811,1582,3468,60129688
제주도,서귀포시,읍면,쇼핑,50대,여,201811,2125,4673,80860344
제주도,서귀포시,읍면,쇼핑,50대,남,201811,3347,8189,126806609
제주도,서귀포시,읍면,쇼핑,40대,여,201811,2976,6620,107754013
제주도,서귀포시,읍면,쇼핑,40대,남,201811,4958,11708,168264986
제주도,서귀포시,읍면,쇼핑,30대,여,201811,3348,6455,85858710
제주도,서귀포시,읍면,쇼핑,30대,남,201811,4785,10270,121062023
제주도,서귀포시,읍면,쇼핑,20대미만,여,201811,184,464,3177900
제주도,서귀포시,읍면,쇼핑,20대미만,남,201811,288,529,2621440
제주도,서귀포시,읍면,쇼핑,20대,여,201811,2606,5459,51084189
제주도,서귀포시,읍면,쇼핑,20대,남,201811,2934,7240,66042290
제주도,서귀포시,읍면,소매,60대이상,여,201811,1097,1347,149807389
제주도,서귀포시,읍면,소매,60대이상,남,201811,1147,1392,140208140
제주도,서귀포시,읍면,소매,50대,여,201811,1557,1965,145173332
제주도,서귀포시,읍면,소매,50대,남,201811,1562,2062,134733000
제주도,서귀포시,읍면,소매,40대,여,201811,1595,2186,87497865
제주도,서귀포시,읍면,소매,40대,남,201811,1938,2778,116656185
제주도,서귀포시,읍면,소매,30대,여,201811,1627,2031,67810534
제주도,서귀포시,읍면,소매,30대,남,201811,1698,2185,78181088
제주도,서귀포시,읍면,소매,20대미만,여,201811,60,75,990050
제주도,서귀포시,읍면,소매,20대미만,남,201811,85,103,880600
제주도,서귀포시,읍면,소매,20대,여,201811,1005,1188,32545739
제주도,서귀포시,읍면,소매,20대,남,201811,820,1028,25157290
제주도,서귀포시,읍면,문화/레져,60대이상,여,201811,519,714,53172330
제주도,서귀포시,읍면,문화/레져,60대이상,남,201811,989,1438,204588907
제주도,서귀포시,읍면,문화/레져,50대,여,201811,1020,1247,98796666
제주도,서귀포시,읍면,문화/레져,50대,남,201811,1511,1925,182993450
제주도,서귀포시,읍면,문화/레져,40대,여,201811,1483,1880,92596172
제주도,서귀포시,읍면,문화/레져,40대,남,201811,1957,2496,158018250
제주도,서귀포시,읍면,문화/레져,30대,여,201811,1691,2179,80069147
제주도,서귀포시,읍면,문화/레져,30대,남,201811,1617,2005,85932569
제주도,서귀포시,읍면,문화/레져,20대미만,여,201811,39,45,581600
제주도,서귀포시,읍면,문화/레져,20대미만,남,201811,51,60,572300
제주도,서귀포시,읍면,문화/레져,20대,여,201811,1081,1205,33044947
제주도,서귀포시,읍면,문화/레져,20대,남,201811,824,965,27440869
제주도,서귀포시,읍면,교통,60대이상,여,201811,261,329,18076786
제주도,서귀포시,읍면,교통,60대이상,남,201811,547,721,39176294
제주도,서귀포시,읍면,교통,50대,여,201811,508,644,33653185
제주도,서귀포시,읍면,교통,50대,남,201811,912,1208,57790211
제주도,서귀포시,읍면,교통,40대,여,201811,595,742,33679603
제주도,서귀포시,읍면,교통,40대,남,201811,1080,1441,65634662
제주도,서귀포시,읍면,교통,30대,여,201811,669,799,32344529
제주도,서귀포시,읍면,교통,30대,남,201811,1022,1242,47669477
제주도,서귀포시,읍면,교통,20대미만,여,201811,3,3,80000
제주도,서귀포시,읍면,교통,20대미만,남,201811,2,2,51425
제주도,서귀포시,읍면,교통,20대,여,201811,397,436,14655551
제주도,서귀포시,읍면,교통,20대,남,201811,483,562,19026186
제주도,서귀포시,도심,유흥,60대이상,여,201811,40,52,4621800
제주도,서귀포시,도심,유흥,60대이상,남,201811,82,120,14998300
제주도,서귀포시,도심,유흥,50대,여,201811,60,66,5774700
제주도,서귀포시,도심,유흥,50대,남,201811,272,366,62126100
제주도,서귀포시,도심,유흥,40대,여,201811,80,93,6192700
제주도,서귀포시,도심,유흥,40대,남,201811,256,332,51459100
제주도,서귀포시,도심,유흥,30대,여,201811,105,126,5899300
제주도,서귀포시,도심,유흥,30대,남,201811,242,293,24501100
제주도,서귀포시,도심,유흥,20대미만,여,201811,1,1,49900
제주도,서귀포시,도심,유흥,20대미만,남,201811,1,1,32000
제주도,서귀포시,도심,유흥,20대,여,201811,171,202,8724600
제주도,서귀포시,도심,유흥,20대,남,201811,184,263,11749500
제주도,서귀포시,도심,식음료,60대이상,여,201811,2025,2697,112577583
제주도,서귀포시,도심,식음료,60대이상,남,201811,3391,4878,221583935
제주도,서귀포시,도심,식음료,50대,여,201811,4117,5513,237599830
제주도,서귀포시,도심,식음료,50대,남,201811,5934,9062,426691636
제주도,서귀포시,도심,식음료,40대,여,201811,5570,7728,292189190
제주도,서귀포시,도심,식음료,40대,남,201811,7894,11730,462209536
제주도,서귀포시,도심,식음료,30대,여,201811,7603,10693,328239710
제주도,서귀포시,도심,식음료,30대,남,201811,8589,12577,397910235
제주도,서귀포시,도심,식음료,20대미만,여,201811,127,220,2515970
제주도,서귀포시,도심,식음료,20대미만,남,201811,153,176,1733120
제주도,서귀포시,도심,식음료,20대,여,201811,5952,8366,213830120
제주도,서귀포시,도심,식음료,20대,남,201811,5036,7356,191456044
제주도,서귀포시,도심,숙박,60대이상,여,201811,232,293,47106546
